Track,Vehicle,Description,Translation,Rotation,Timestamp
LVMS,TUM,High speed multi-agent laps with Euroracing,"[238.6104472969163, -125.6567515020571, 5.216121235049755]","[0.9048380161646734, 0.0, 0.0, -0.42575599174078366]",16415959500.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[249.44618526952132, -116.70168737849554, 5.190034981677101]","[0.9047026511701642, 0.0, 0.0, -0.4260435575920331]",16415959505.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[265.68462296564815, -103.2463810965392, 5.135502425180263]","[0.9052006509557997, 0.0, 0.0, -0.42498444854982187]",16415959510.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[276.4798690135266, -94.24429788097484, 5.111356441692067]","[0.9058110568493275, 0.0, 0.0, -0.42368187274121627]",16415959515.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[292.56942442164575, -80.63668141557713, 5.099675527895712]","[0.9082295845912849, 0.0, 0.0, -0.41847224719584686]",16415959520.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[303.1939245369507, -71.44734970555209, 5.0679633440149345]","[0.9108333544150663, 0.0, 0.0, -0.4127742730415722]",16415959525.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[318.7990400534827, -57.316393643988356, 5.022718648809086]","[0.9176112631400375, 0.0, 0.0, -0.3974790180104415]",16415959530.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[328.8884145333201, -47.55601817175381, 4.991911394158603]","[0.9230620850025935, 0.0, 0.0, -0.38465099405911474]",16415959535.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[343.4576336250689, -32.351416299442974, 4.964000225144106]","[0.9322928171510863, 0.0, 0.0, -0.36170444162118226]",16415959540.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[352.68225025020104, -21.77947827647781, 4.984623129957969]","[0.9394189749840995, 0.0, 0.0, -0.34277104521797597]",16415959545.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[365.55326685244114, -5.168331363149735, 5.022641456671595]","[0.9520731203572734, 0.0, 0.0, -0.3058705175285199]",16415959550.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[373.3991241764298, 6.455077037209016, 5.035791661824856]","[0.95936133514975, 0.0, 0.0, -0.2821804894383899]",16415959555.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[384.0176885452471, 24.604956441771435, 4.964405377891218]","[0.9699362986725605, 0.0, 0.0, -0.24335894583387213]",16415959560.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[390.30380018937416, 37.14841213303513, 4.92698569484649]","[0.9754690243426545, 0.0, 0.0, -0.22013673602556594]",16415959565.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[398.465928730534, 56.55848417232672, 4.83621436419293]","[0.9839994286046655, 0.0, 0.0, -0.17817161531987016]",16415959570.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[402.9513359255986, 69.86561646104725, 4.774476314247551]","[0.9887331092779577, 0.0, 0.0, -0.14968913994522803]",16415959575.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[408.2307905154638, 90.26797961621068, 4.711973439079863]","[0.9942519301765238, 0.0, 0.0, -0.10706586449591045]",16415959580.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[410.76892472968, 104.09465943693299, 4.6912468155062825]","[0.9968922026265234, 0.0, 0.0, -0.07877776553341923]",16415959585.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[413.0197644756917, 125.04826959889293, 4.666617237086427]","[0.9994645793590099, 0.0, 0.0, -0.03271933078040366]",16415959590.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[413.40323836730687, 139.0809509634218, 4.578333392369956]","[0.9999999119978843, 0.0, 0.0, 0.00041952857296781947]",16415959595.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[412.32890538714946, 160.15924300722835, 4.556218170836132]","[0.9989664737839653, 0.0, 0.0, 0.045453099516207116]",16415959600.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[410.5053880467364, 174.1169419085082, 4.516406843351014]","[0.9968044928973046, 0.0, 0.0, 0.07987992826578832]",16415959605.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[406.09408413409926, 194.8195864712956, 4.439969349333154]","[0.9919451664247739, 0.0, 0.0, 0.12666801808873218]",16415959610.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[402.0938652131632, 208.3576143481521, 4.400847843989283]","[0.987365078136985, 0.0, 0.0, 0.15846199063354385]",16415959615.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[394.49371264622556, 228.1754467856991, 4.279637568740085]","[0.979267605911318, 0.0, 0.0, 0.20257086664354154]",16415959620.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[388.4221086538885, 240.989338971362, 4.204486980288522]","[0.9728358673408465, 0.0, 0.0, 0.23149595075331872]",16415959625.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[377.8894890286885, 259.6856629017645, 4.199690800129542]","[0.963270762948219, 0.0, 0.0, 0.26853200414318606]",16415959630.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[370.0099482544997, 271.9258139677195, 4.291622124479606]","[0.9563518550593146, 0.0, 0.0, 0.2922176061167563]",16415959635.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[356.591214837158, 289.9240164468911, 4.46755641633513]","[0.9428236594187204, 0.0, 0.0, 0.3332919849625742]",16415959640.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[346.43991561677313, 301.55171626896913, 4.637721945039889]","[0.9305357424981895, 0.0, 0.0, 0.36620108128368956]",16415959645.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[329.05016928338136, 317.9464755404817, 4.778012176964754]","[0.906971152432496, 0.0, 0.0, 0.42119274525479433]",16415959650.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[316.0358123078664, 327.97478882769684, 4.833855811767378]","[0.8898573470620694, 0.0, 0.0, 0.45623886493771626]",16415959655.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[294.6874134828984, 341.608447018267, 4.928842980738118]","[0.8668035460648689, 0.0, 0.0, 0.4986497894608687]",16415959660.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[279.3447711820764, 349.5951932286899, 5.088631209133837]","[0.8475642481925444, 0.0, 0.0, 0.5306927973750982]",16415959665.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[254.80546993872275, 359.57379915406335, 5.319212039950585]","[0.8143008956720278, 0.0, 0.0, 0.5804429785153175]",16415959670.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[237.76878767551577, 364.6663991270764, 5.510463889915712]","[0.7924894854284824, 0.0, 0.0, 0.6098855757314638]",16415959675.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[211.70067708611992, 369.6442684863664, 5.676703867888804]","[0.7515251192093012, 0.0, 0.0, 0.6597044756536412]",16415959680.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[194.10238731175673, 371.10256056021626, 5.5759493627708565]","[0.7224764038418738, 0.0, 0.0, 0.6913955784438556]",16415959685.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[167.64409092520498, 370.66659664216274, 5.217712348280401]","[0.6809681020501556, 0.0, 0.0, 0.732313077850047]",16415959690.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[150.06768120804418, 368.75401118120135, 4.937953536345361]","[0.6586476775527378, 0.0, 0.0, 0.7524514847180415]",16415959695.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[123.95787114811918, 363.9292475149651, 4.506772117267346]","[0.6249369471947449, 0.0, 0.0, 0.7806752282677558]",16415959700.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[106.75056604707113, 359.61958148849345, 4.197033817229801]","[0.6074308490592214, 0.0, 0.0, 0.79437255970432]",16415959705.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[81.06619333762423, 352.16480916457925, 3.746253028171566]","[0.5979239992999893, 0.0, 0.0, 0.8015527999209451]",16415959710.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[63.876353203331284, 347.178586777506, 3.551461408726375]","[0.6042399064368056, 0.0, 0.0, 0.79680244444231]",16415959715.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[37.73530077485187, 340.92500529902696, 3.466304725953698]","[0.6346346452204954, 0.0, 0.0, 0.7728123103871055]",16415959720.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[20.13825251630217, 337.9475785668173, 3.609295835360875]","[0.6538578982329994, 0.0, 0.0, 0.7566173728631431]",16415959725.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-5.905353830921701, 333.3382617248525, 3.7779396342863194]","[0.6214464596494275, 0.0, 0.0, 0.7834566342747966]",16415959730.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-22.776310064890165, 328.49774820393156, 3.665168613819638]","[0.5873384928233065, 0.0, 0.0, 0.8093413957336216]",16415959735.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-47.66307024850985, 319.44496276535693, 3.4402468088588503]","[0.5695637879639374, 0.0, 0.0, 0.821947134212518]",16415959740.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-64.2150337208234, 313.15823904970097, 3.383184236186584]","[0.5670607623607687, 0.0, 0.0, 0.8236759628584677]",16415959745.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-88.83674150110977, 303.31063244808695, 3.390914835329677]","[0.5520800388535504, 0.0, 0.0, 0.8337911193455243]",16415959750.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-104.98147269462186, 296.1357326625408, 3.43017603175615]","[0.5380340030716237, 0.0, 0.0, 0.8429231350121575]",16415959755.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-128.66247525454997, 284.2802983583788, 3.459935971307093]","[0.5140872456692881, 0.0, 0.0, 0.8577378992676987]",16415959760.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-144.03259002327925, 275.6115976712213, 3.505825237643407]","[0.49627419432126785, 0.0, 0.0, 0.8681658390254574]",16415959765.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-166.44009299365013, 261.51499978897147, 3.557505791059725]","[0.4722517967189167, 0.0, 0.0, 0.8814636921029447]",16415959770.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-180.92134063767853, 251.44666419119216, 3.5726267137514824]","[0.4552377487932319, 0.0, 0.0, 0.8903699186707007]",16415959775.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-201.805005467786, 235.27549858198836, 3.621315731766252]","[0.42836805229260017, 0.0, 0.0, 0.903604344707928]",16415959780.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-215.20358905741216, 223.8305513707089, 3.653404173589024]","[0.4119679590292921, 0.0, 0.0, 0.9111983322708835]",16415959785.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-234.57602075119334, 205.83777533216613, 3.6815760937912856]","[0.38911499983746833, 0.0, 0.0, 0.9211891862703812]",16415959790.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-246.94943283328018, 193.29239974473194, 3.72975739925311]","[0.37191705583856904, 0.0, 0.0, 0.9282659659690053]",16415959795.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-264.5310779116963, 173.54745763991016, 3.788269596630485]","[0.34352230376835496, 0.0, 0.0, 0.9391445185985392]",16415959800.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-275.6316976769196, 159.8204261886395, 3.8112127788142374]","[0.3263045663202153, 0.0, 0.0, 0.9452646877983839]",16415959805.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-291.34289212483174, 138.4870102410299, 3.864622830793934]","[0.3010849487057491, 0.0, 0.0, 0.9535973225963129]",16415959810.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-301.1762088784125, 123.8116972807816, 3.930498177060109]","[0.28359580502199516, 0.0, 0.0, 0.958943908356441]",16415959815.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-314.9113155118879, 101.15042675607707, 4.002138046086323]","[0.2579875674590301, 0.0, 0.0, 0.9661482365747879]",16415959820.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-323.38052185343946, 85.64700710171638, 4.064884312782276]","[0.24104932440027027, 0.0, 0.0, 0.9705128660693652]",16415959825.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-335.22586141312314, 61.95467826935812, 4.188206046885536]","[0.22194543507136008, 0.0, 0.0, 0.9750590873639324]",16415959830.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-342.6592236731472, 45.946210361043505, 4.323158481448971]","[0.21169497635375656, 0.0, 0.0, 0.9773357851765085]",16415959835.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-353.3669661395014, 21.734531569669695, 4.491743522121974]","[0.20232895630410938, 0.0, 0.0, 0.9793176162210551]",16415959840.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-360.2351834789432, 5.491196962616951, 4.565368397487363]","[0.19666948767484538, 0.0, 0.0, 0.980469842788504]",16415959845.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-370.3166183012939, -18.96343598681374, 4.6390942565258255]","[0.1932356407235513, 0.0, 0.0, 0.9811523771332151]",16415959850.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-376.9776796368419, -35.290468499461554, 4.695029264709968]","[0.19163890963469907, 0.0, 0.0, 0.9814655003177767]",16415959855.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-386.6343448072846, -59.88571204625394, 4.735727019643054]","[0.18010362704075675, 0.0, 0.0, 0.9836476419565922]",16415959860.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-392.63307852155606, -76.430181595938, 4.7288498046702685]","[0.16684628798376272, 0.0, 0.0, 0.9859829188104828]",16415959865.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-399.9055817772796, -99.48196309161845, 4.715688776026951]","[0.13817770817332867, 0.0, 0.0, 0.9904074519933533]",16415959870.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-404.72054213032203, -118.655983541456, 4.684146767251512]","[0.10877620939533889, 0.0, 0.0, 0.9940662635204865]",16415959875.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-409.0060193526913, -144.60622779740942, 4.804713459973485]","[0.05944807701516977, 0.0, 0.0, 0.9982313990950187]",16415959880.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-410.3837884051145, -162.0903211650857, 4.872445244389866]","[0.024670162650525823, 0.0, 0.0, 0.9996956452214827]",16415959885.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-410.0309407130221, -188.36062240557231, 4.984792892449633]","[-0.032744607009711386, 0.0, 0.0, 0.999463751574703]",16415959890.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-408.115257321192, -205.77494971758327, 5.075813426808153]","[-0.07227839965526354, 0.0, 0.0, 0.9973844960411576]",16415959895.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-402.7460586908695, -231.46787621306493, 5.232984895769803]","[-0.13114273921684597, 0.0, 0.0, 0.9913634963779443]",16415959900.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-397.4683317228518, -248.15565427810884, 5.272091209729862]","[-0.16976912764292088, 0.0, 0.0, 0.9854838625261003]",16415959905.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-387.1650206293155, -272.2975177698524, 5.376083811542376]","[-0.22749992237928654, 0.0, 0.0, 0.9737780986022527]",16415959910.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-378.7847050934881, -287.68855623038013, 5.442084988878176]","[-0.26343684853726707, 0.0, 0.0, 0.9646766436649915]",16415959915.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-363.98820353622654, -309.3858383760971, 5.506911459729407]","[-0.3202636391943737, 0.0, 0.0, 0.9473284548718971]",16415959920.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-352.78617380806685, -322.86200223221107, 5.63639768862107]","[-0.3542794744009566, 0.0, 0.0, 0.9351395906591603]",16415959925.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-334.11758012669685, -341.373005403905, 5.716686249141958]","[-0.4107207313496961, 0.0, 0.0, 0.9117611972658031]",16415959930.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-320.4722677263875, -352.3855939530979, 5.727832883421129]","[-0.4458901375265543, 0.0, 0.0, 0.8950876969641302]",16415959935.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-298.5751521558935, -366.90613937760776, 5.750711201462607]","[-0.49517498637196283, 0.0, 0.0, 0.8687932624459782]",16415959940.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-283.1431107827492, -375.1555311240177, 5.799424554435909]","[-0.5291604232862499, 0.0, 0.0, 0.8485218007968426]",16415959945.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-258.89021998231493, -385.2494049653628, 5.838854377043717]","[-0.5766200745638189, 0.0, 0.0, 0.8170124170476333]",16415959950.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-242.1396502208404, -390.37108029103143, 5.861280934227551]","[-0.6075998936736298, 0.0, 0.0, 0.7942432682798097]",16415959955.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-216.3802441557063, -395.58974098934726, 5.906373353556361]","[-0.6534632937396815, 0.0, 0.0, 0.7569582047477172]",16415959960.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-198.9444047940741, -397.4708644798011, 5.938051619206803]","[-0.6805784766268969, 0.0, 0.0, 0.7326751921228208]",16415959965.12345
LVMS,TUM,High speed multi-agent laps with Euroracing,"[-172.65874103957464, -397.7612881931615, 6.011832332392203]","[0.7210724730149483, 0.0, 0.0, -0.6928596457148495]",16415959970.12345
